,page_id,page_name,post_id,created_timestamp,post_url,source_relation,platform,post_message,clicks,comments,impressions,likes,shares
45,69569872,GED M-Files for Africa,6897118400414396416,2022-02-09 10:06:09.035000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6897118400414396416,,linkedin,"Le lieu de travail du futur est là ! ⁣

#KertysDigitalWorkplace favorise la collaboration numérique tout en dématérialisant notre travail quotidien. Découvrez un espace de travail exclusif sous un même toit, Dans ce contexte de télétravail et de transformation digitale, un nouveau concept émerge, celui de la ""Digital Workplace"".

⁣Un meilleur lieu de travail ne consiste pas seulement à réduire vos déplacements quotidiens ou la distance qui vous sépare de vos coéquipiers. crée un environnement de travail collaboratif et gère vos processus métiers depuis le cloud.

Découvrez nos smart Apps ici : 👇https://lnkd.in/gSdQj3tU

#smartapp #smartautomation #transformationnumérique #digitalafrica #afriquedigitale #afriquedelouest",2,0,22,0,0
46,11841037,Kertys,6945425462688952320,2022-06-22 17:21:10.225000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6945425462688952320,,linkedin,"#DAF, #Financier, #Consolideur ou #Comptable, n’hésitez pas à nous rejoindre au Webinaire LucaNet France/Kertys , Mardi le 28 Juin à 10H GMT+1 pour découvrir la solution #Lucanet All in one de pilotage de la #performance #financière pour le #reporting, l’analyse, la #planification et la #consolidation financière .

Inscription pour recevoir le lien zoom: https://lnkd.in/dzra6uSg

#Budget #Planification #Reporting #Performance #EPM #ProcessusFinanciers #Finance",2,0,169,3,1
47,11841037,Kertys,6929506701595275265,2022-05-09 19:05:41.839000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6929506701595275265,,linkedin,"Atelier Kertys : ""Lancement de notre plateforme Portailachats.ma""

Votre badge pour assister aux conférences et ateliers ➔ https://lnkd.in/dSVbNniB 

Intervenant :

Ali LAHRICHI : Fondateur et CEO de la société Kertys, Ali Lahrichi est à la fois passionné et expert des nouvelles technologies et du monde du software.
En 2009 et après plus de 18 années passées en France au sein de sociétés de services et d'éditeurs de logiciel Ibm cognos, où il a travaillé dans la commercialisation et la mise en œuvre de projets de transformation digitale et de performance management au sein de grands groupes ; Ali Lahrichi a fondé Kertys en France et au Maroc comme société spécialisée dans la transformation digitale et partenaire de très grands noms dans le monde du logiciel : Talentsoft, Anaplan, M-Files, ..
Aujourd'hui Kertys accompagne les entreprises Marocaines et Africaines dans leur voyage vers le progrès et la transformation digitale en leur apportant de l'expertise fonctionnelle et technique.

Votre badge pour assister aux conférences et ateliers ➔ https://lnkd.in/dSVbNniB 

Plus d'informations sur : www.emecexpo.ma

#salon #événementiel #event #business #trends #innovation #maroc #morocco #casablanca #emecexpo #emecexpo2022 #transformation #transformationdigitale #digitaltransformation #emarketing #ecommerce #cloud #socialmedia #réseauxsociaux #affichagenumérique #mobile #expo #exposition",14,0,189,3,1
48,11841037,Kertys,6935233794320826368,2022-05-25 14:23:07.079000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6935233794320826368,,linkedin,,4,0,112,2,0
49,11841037,Kertys,6935263511757393920,2022-05-25 16:21:12.310000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6935263511757393920,,linkedin,"KERTYS Maroc et son partenaire Concept Cameroun vous donnent rendez-vous le 15 Septembre à 10h GMT+1 , pour un Forum virtuel commun M-Files for Africa dédié à la Gestion électronique des documents en Afrique et la dématérialisation des processus métiers au sein des entreprises Africaines.

Au programme :

- 📌 Découvrez la 𝐟𝐨𝐫𝐜𝐞 𝐝𝐮 𝐩𝐚𝐫𝐭𝐞𝐧𝐚𝐫𝐢𝐚𝐭 entre Kertys et Concept Cameroun, et comment les deux sociétés travaillent ensemble pour simplifier et accompagner les sociètes Africaines dans leurs transformation digitale.

- 💻 Assistez à une Présentation et une 𝐝𝐞́𝐦𝐨 de M-Files , outil complet qui permet à la fois la gestion et dématérialisation de vos processus métiers et la gestion électronique de vos documents.

- 🧐 : Témoignage Cas client d'#Ecobank, #Béneficial life et #Orange 

- 👉 : une Offre de démarrage : Licences + Services + Applications (Bureau d'ordre + factures fournisseurs + ..) avec offre numérisation

- ✅ 𝐏𝐨𝐬𝐞𝐳 𝐭𝐨𝐮𝐭𝐞𝐬 𝐯𝐨𝐬 𝐪𝐮𝐞𝐬𝐭𝐢𝐨𝐧𝐬 en direct à Ali Lahrichi, CEO de Kertys, et Cyrille Tchomte, DG de Concept Cameroun

Inscrivez-vous gratuitement à ce webinaire ! https://lnkd.in/enKdq5r8",12,0,204,3,10
50,11841037,Kertys,6954733027742658560,2022-07-18 09:46:06.714000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6954733027742658560,,linkedin,"Retour sur le Salon EMEC EXPO 2022 de la transformation digitale avec Ali Lahrichi.

Nous tenons a remercier l'ensemble des visiteurs et clients qui se sont rendus sur le stand. Grâce à vous, notre participation est un succès.

Nous espérons que vous avez pris plaisir a nous rencontrer et que nous vous avons apporté les informations dont vous aviez besoin sur nos solutions de transformation digitale.

#transformationdigitale #emecexpo #marocdigital #digitalnow",18,0,594,6,0
51,11841037,Kertys,6929480247339794432,2022-05-09 17:20:34.705000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6929480247339794432,,linkedin,"Conférence Kertys : ""Le software au service de la transformation digitale des entreprises""

Votre badge pour assister aux conférences ➔ https://lnkd.in/dSVbNniB 

Intervenant :
Ali LAHRICHI : Fondateur et CEO de la société Kertys, Ali Lahrichi est à la fois passionné et expert des nouvelles technologies et du monde du software.
En 2009 et après plus de 18 années passées en France au sein de sociétés de services et d'éditeurs de logiciel Ibm cognos, où il a travaillé dans la commercialisation et la mise en œuvre de projets de transformation digitale et de performance management au sein de grands groupes ; Ali Lahrichi a fondé Kertys en France et au Maroc comme société spécialisée dans la transformation digitale et partenaire de très grands noms dans le monde du logiciel : Talentsoft, Anaplan, M-Files, ..
Aujourd'hui Kertys accompagne les entreprises Marocaines et Africaines dans leur voyage vers le progrès et la transformation digitale en leur apportant de l'expertise fonctionnelle et technique.

Votre badge pour assister aux conférences ➔ https://lnkd.in/dSVbNniB 

Plus d'informations sur : www.emecexpo.ma

#salon #événementiel #event #business #trends #innovation #maroc #morocco #casablanca #emecexpo #emecexpo2022 #transformation #transformationdigitale #digitaltransformation #emarketing #ecommerce #cloud #socialmedia #réseauxsociaux #affichagenumérique #mobile #expo #exposition",4,0,137,1,0
52,69569872,GED M-Files for Africa,6897486995300720640,2022-02-10 10:30:48.954000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6897486995300720640,,linkedin,"Democratization of technology refers to the process by which access to technology rapidly continues to become more accessible to more people.
Enabled with the right tools and knowledge, we can keep moving forward to make things better
#democratizingtech means taking the power of the digital and making it accessible for everyone in Africa.
Learn more : www.kertys.com",0,0,19,0,0
53,11841037,Kertys,6919232011190562816,2022-04-11 10:37:44.763000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6919232011190562816,,linkedin,Kertys is hosting Webinaire : La dématérialisation du bureau d'ordre et gestion des courriers. Would you like to attend?,1,0,29,0,0
54,11841037,Kertys,6931674104022347776,2022-05-15 18:38:10.781000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6931674104022347776,,linkedin,We are attending EMEC EXPO. Would you like to attend?,1,0,28,0,0
55,11841037,Kertys,6947125735543205889,2022-06-27 09:57:26.896000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6947125735543205889,,linkedin,"Rendez-vous demain pour le webinaire dédié à la solution LucaNet France , outil All in one de pilotage de la #performance #financière pour le reporting, l’analyse, la planification et la #consolidation #financière .


Lien d'nscription pour recevoir le lien zoom : 
https://lnkd.in/dzra6uSg

LucaNet apporte une solution complète, simple, à la portée de l'utilisateur fonctionnel. L'objectif de LucaNet est de fournir à la #Direction #Financière une source unique de vérité de l'information financière, permettant de répondre à l'ensemble de ses besoins, en décloisonnant les processus et en offrant une vue 360° de l'activité.

LucaNet permet de passer moins de temps à produire, contrôler et réconcilier les données, d'être plus réactif et sûr de ses données et ainsi se concentrer sur l'analyse et le pilotage de la performance.

LucaNet réunit Reporting, Analyses, Élaboration Budgétaire, Consolidation statutaire et de Gestion au sein d'une plateforme intuitive, flexible, adaptable et robuste.

L'outil LucaNet intègre également les données de sources hétérogènes via la connexion directe aux systèmes comptables. Le catalogue de LucaNet contient plus de 200 connecteurs pour les principaux ERP du marché.(imports de balances générales, grands livres, imports excel...) 

Videos : https://lnkd.in/eAsjGaBF
https://lnkd.in/e5XiKA76

#digitalnow #digitalmorocco #Lucanetmaroc #Lucanetafrique #Directeurfinancier #Finance",2,1,232,2,3
56,11841037,Kertys,6920737579118002176,2022-04-15 14:20:20.103000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6920737579118002176,,linkedin,"Mercredi 6 avril 2022, SMART JOB reçoit Joël Bentolila (Technology Research Lead, Cegid) dans l'émission ""Bien dans son job"" consacré aux effets de la #transformation #digitale sur les #RH

Découverez la solution #Talentsoft de Cegid pour l'automatisation et la dématérialisation de la fonction RH : https://lnkd.in/d-PzaJn",3,0,105,1,1
57,11841037,Kertys,6961243659707052032,2022-08-05 08:57:02.278000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6961243659707052032,,linkedin,"🎯 Sécurisez vos échanges dématérialisés 

🚀 Optez pour la #signature électronique !

Vous avez besoin de signer une facture, un devis, un bon de commande, un contrat... où que vous soyez et en toute sécurité ?

✅ la signature électronique s'applique sur les documents électroniques, au même titre que la signature manuscrite s'applique sur les documents papier. Elle doit permettre d'authentifier le signataire et de garantir l'intégrité d'un document.

https://lnkd.in/gb4HYBhp

#SignatureElectronique #signaturededocument #Bureaudordredigital #baridesign  #docusign #adobesign #GED #gestiondescourriers #morocconow  #digitalnow",2,0,132,1,4
58,11841037,Kertys,6925804383280459776,2022-04-29 13:54:00.306000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6925804383280459776,,linkedin,,4,0,75,0,0
59,11841037,Kertys,6915258443758997504,2022-03-31 11:28:12.386000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6915258443758997504,,linkedin,"[Webinar 💬]
Kertys is hosting Webinaire : La dématérialisation du bureau d'ordre et gestion des courriers. Would you like to attend?

Au programme :
✅ Présentation de la solution M-Files
✅ Présentation de la solution de gestion de courriers :
◾ Courriers entrants
◾ Courriers sortants

✅Présentation de cas clients
✅Présentation de la Kertys Digital Workplace avec la digitalisation d’autres processus métiers : Gestion des factures fournisseurs, gestion des appels d’offres, gestion des Ressources Humaines, …et le lien avec le bureau d’ordre
✅ Echanges et questions/réponses

Vous découvrirez lors de ce wébinaire que la dématérialisation des workflows avec M-Files mène à une vraie transformation numérique de votre entreprise. La solution M-Files est simple à mettre en place, avec un ROI (Retour sur Investissement) immédiat et des avantages nombreux comme :
1.L'automatisation et la rationalisation des processus de travail.
2. Renforcement de la sécurité des données et des processus
3. Minimisation des erreurs humaines",1,0,47,0,0
60,11841037,Kertys,6916768666885791744,2022-04-04 15:29:17.625000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6916768666885791744,,linkedin,Kertys organise l’événement Webinaire: Le pilotage de la performance financière avec lucanet. Souhaitez-vous participer ?,0,0,42,0,0
61,11841037,Kertys,6958809239007985664,2022-07-29 15:43:31.140000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6958809239007985664,,linkedin,"À l’occasion de la Fête du Trône, Kertys Maroc souhaite les meilleurs vœux de bonheur, santé et prospérité à Sa Majesté le Roi Mohammed VI, ainsi qu’à l’ensemble du peuple marocain.
#fêtedutrône #Maroc",2,0,91,0,0
62,11841037,Kertys,6892131673866387456,2022-01-26 15:50:40.835000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6892131673866387456,,linkedin,"Les fonctions de #signature #électronique offertes par le module Signatures électroniques et historisation avancée élargissent les flux de travail de la GED ECM M-Files : la transition d'état peut être certifiée avec les informations d'identification de l'utilisateur. 

Vous pouvez utiliser les signatures électroniques pour certifier, par exemple, l'approbation de documents, facture ou n'importe quel autre document.

Demandez votre démo #GED M-Files avec signature électronique ici : https://bit.ly/3a7ndu4

#mfilesforafrica #mfiles #signatureélectronique #docusign #morocconow #digitalnow #digitalafrica",0,0,93,0,0
63,11841037,Kertys,6914232292475301889,2022-03-28 15:30:38.846000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6914232292475301889,,linkedin,,5,0,95,0,4
64,11841037,Kertys,6907260499755679744,2022-03-09 09:47:14.073000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6907260499755679744,,linkedin,"#REPLAY [Webinar 💬]

La plateforme #DataOps StreamSets permet à l'ensemble de votre équipe, des #data #engineer hautement qualifiés aux développeurs #ETL visuels, d'effectuer un travail d'ingénierie de données puissant. 
StreamSets permet de construire rapidement des pipelines #ETL grâce à une conception axée sur l'intention et de les étendre facilement pour répondre aux besoins complexes des entreprises.

Vous n'avez pas pu rejoindre notre webinar ? Ou vous souhaitez simplement le revisionner ?
Bonne nouvelle ! Le replay est désormais disponible via ce lien 👉https://lnkd.in/dESBtR7Q

Ce webinar vous a été présenté par Jean-Marc LE GONIDEC expert StreamSets et Ali Lahrichi CEO Kertys

Demandez vous aussi votre démo StreamSets ici : https://lnkd.in/dfSPs8j2",0,0,190,3,6
65,11841037,Kertys,6912412529721782272,2022-03-23 14:59:33.648000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6912412529721782272,,linkedin,"Nous sommes heureux d'annoncer que M-Files a été nommé lauréat des prix d'excellence en intelligence artificielle du Business Intelligence Group. Pour en savoir plus :
https://lnkd.in/d36G4XBN
#GED #Gestiondocumentaire #AI #artificialintelligence #businessintelligence",1,0,210,2,2
66,78306774,Rotary club Casablanca city,6951832497244520448,2022-07-10 09:40:26.360000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6951832497244520448,,linkedin,"Vendredi 08 Juillet, notre Rotary Club Casablanca City à travers son président Dr Mohammed Benazzouz ainsi que plusieurs membres du club ,ont répondu à l’invitation de l’association Riad Al AMAL forumulée par sa présidente Madame Ghizlane Noomane.  

 Riad Al amal , est une association qui cible les enfants sans abris (SDF), sans locaux, errants entre le boulevard Zerktouni et le quartier Bourgogne. 

L’ambition de l’association Riad Al Amal, est d’aider les enfants de la rue et les sans abris, dont des délinquants sortis de prison, des drogués, des enfants battus, violés, des mères célibataires, sans famille, ni toit, à prendre conscience qu’ils peuvent s’améliorer, améliorer leur vie, les orienter vers des jours meilleurs.  

L’objectif était de se rendre compte sur le terrain, des actions menées par l’association Riad el Amal et également d’étudier les synergies entre Rotary Casablanca City et Riad el Amal. 

Nous pouvons dire que nous avons été tout d’abord émus par la situation de ces jeunes, mais en même temps, nous avons pu mesurer le chemin parcouru grâce au dévouement, l’implication et la persévérance des volontaires de Riad al Amal. 

Aujourd’hui grâce à Riad Al Amal, ces jeunes enfants de la rue, ont un toit, ils peuvent se laver, manger, et participer à des actions qui leur permettent de débuter leur ré-insertion dans la société. 

Lors de notre visite, nous avons pu assister au sacrifice de 2 moutons en prélude de Eid Al Adha . 
Le but était de faire vivre à ces jeunes l’ambiance de la fête et de se sentir un peu des enfants comme les autres.  

Nous avons été également agréablement surpris par la joie sur les visages de ces jeunes qui se sont mis à chanter pour nous souhaiter la bienvenue !  
Lors de cette cérémonie, il y avait une grande figure du football marocain, en la personne de petit Omar qui a représenté l'association des anciens vedettes du football marocain. 


Par ailleurs, #Le clou de cette rencontre,était la venue de Majda Yahyaoui présentatrice à 2M de l’émission Chada Al Alhan connue du public Marocain et grande interprète du chant Malhoune. Majda Yahyaoui est venue soutenir l’association Riad el Amal et offrir un moment de joie et de bonheur en interprétant plusieurs chansons,et en faisant participer les enfants.  

C’était une première prise de contact, mais dores et déjà, nous avons convenu d’une première action commune entre  
Riad al Amal, l’association des anciens footbaleurs présidée par monsieur Said benmansour  
et également, notre club* Rotary Club Casablanca City, 
Cette action aura lieu le samedi 10 Septembre 2022 et consistera, en la distribution de tenues de sports et de ballons , ainsi que l'organisation d'un match de foot pour ces jeunes qui pour certains d’entre eux pourront rencontrer leurs idoles footballeurs!
#Rotary #Rotarycasablancacity #Riadalamal #enfants #social #actionsociale",9,0,71,4,1
67,69569872,GED M-Files for Africa,6935276883932557312,2022-05-25 17:14:20.529000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6935276883932557312,,linkedin,"KERTYS Maroc et son partenaire Concept Cameroun vous donnent rendez-vous le 16 Juin à 10h GMT+1 , pour un Forum virtuel commun dédié à la Gestion électronique des documents en Afrique et la dématérialisation des processus métiers au sein des entreprises Africaines.

Au programme :

- 📌 Découvrez la 𝐟𝐨𝐫𝐜𝐞 𝐝𝐮 𝐩𝐚𝐫𝐭𝐞𝐧𝐚𝐫𝐢𝐚𝐭 entre Kertys et Concept Cameroun, et comment les deux sociétés travaillent ensemble pour simplifier et accompagner les sociètes Africaines dans leurs transformation digitale.

- 💻 Assistez à une Présentation et une 𝐝𝐞́𝐦𝐨 de M-Files , outil complet qui permet à la fois la gestion et dématérialisation de vos processus métiers et la gestion électronique de vos documents.

- 🧐 : Témoignage Cas client d'#Ecobank, #Béneficial life et #Orange

- 👉 : une Offre de démarrage : Licences + Services + Applications (Bureau d'ordre + factures fournisseurs + ..) avec offre numérisation

- ✅ 𝐏𝐨𝐬𝐞𝐳 𝐭𝐨𝐮𝐭𝐞𝐬 𝐯𝐨𝐬 𝐪𝐮𝐞𝐬𝐭𝐢𝐨𝐧𝐬 en direct à Ali Lahrichi, CEO de Kertys, et Cyrille Tchomte, DG de Concept Cameroun

Inscrivez-vous gratuitement à ce webinaire ! https://lnkd.in/enKdq5r8",0,0,27,0,0
68,11841037,Kertys,6925201349932453888,2022-04-27 21:57:45.982000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6925201349932453888,,linkedin,,4,0,125,2,0
69,11841037,Kertys,6945715120534638592,2022-06-23 12:32:09.980000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6945715120534638592,,linkedin,,0,0,21,0,0
70,11841037,Kertys,6931958726480273408,2022-05-16 13:29:10.140000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6931958726480273408,,linkedin,"M-Files Online May '22 La mise à jour commence à être déployée auprès des clients aujourd'hui. Faits saillants ce mois-ci :

Co-création dans le nouveau M-Files Web : il est maintenant possible de retirer un document pour co-création ou de rejoindre la co-création dans le client web.

Possibilité de télécharger les fichiers dans un document multi-fichiers sous forme de fichier ZIP dans le nouveau M-Files Web

Tableau d'affichage amélioré pour M-Files Desktop : il est maintenant possible d'organiser les objets en groupes dans l'onglet Épinglé.

⚠️ Dans M-Files Desktop, une boîte de dialogue de confirmation s'affiche désormais lorsqu'une vue est déplacée

Les versions des applications de coffre-fort dépendantes sont vérifiées lorsqu'une nouvelle application de coffre-fort est installée

Accès basé sur les rôles pour M-Files Manage : deux nouveaux rôles, access admin et billing admin, ont été ajoutés à M-Files Manage pour les utilisateurs qui ont besoin, par exemple, de gérer les licences utilisateur",4,0,208,1,1
71,11841037,Kertys,6902168328396488704,2022-02-23 08:32:45.701000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6902168328396488704,,linkedin,,0,0,56,1,0
72,78306774,Rotary club Casablanca city,6918692658810875904,2022-04-09 22:54:33.053000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6918692658810875904,,linkedin,,4,0,43,1,1
73,11841037,Kertys,6916751391793238017,2022-04-04 14:20:38.938000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6916751391793238017,,linkedin,"KERTYS organise le 28 Juin 2022 à 10h GMT +1 un webinaire dédié à la solution LucaNet, outil All in one de pilotage de la performance financière pour le reporting, l’analyse, la planification et la consolidation financière . 

Vous découvrirez comment #LucaNet automatise les processus financiers d'une entreprise et des étapes internes nécessaires à la réalisation des opérations financières.
‍
Inscription : https://lnkd.in/dzra6uSg",5,0,120,0,5
74,78306774,Rotary club Casablanca city,6914305760306806784,2022-03-28 20:22:34.971000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6914305760306806784,,linkedin,"📌Retour sur la #caravane #médicale à OUZGUITA région AL HAOUZ du 26 Mars 2022

Le Club Rotray Casablanca City, en collaboration avec l’association AL HAKIM et les autorités locales, a organisé le 26 Mars 2022, une caravane médicale. Plus de 600 personnes des douars environnants ont bénéficié gratuitement de consultations et de fournitures de médicaments.
#associations #associationsdumaroc #clubrotary",20,0,167,7,3
75,11841037,Kertys,6955442758920593408,2022-07-20 08:46:19.763000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6955442758920593408,,linkedin,"#Piql permet aux organisations de préserver leurs informations - qu'il s'agisse de documents, de films, de musique, de photos, de manuscrits, etc. pendant plus de 1000 ans - sans migration d'un support à un autre.

De plus, l'information sera toujours vivante, accessible, inaltérable et sécurisée : https://lnkd.in/dy7aEW8N

#digitalpreservation #piqlconnect #archivesdumaroc #datapreservation",43,0,311,2,8
76,11841037,Kertys,6934826216193470465,2022-05-24 11:23:32.877000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6934826216193470465,,linkedin,Kertys is hosting Webinaire: Le pilotage de la performance financière avec lucanet. Would you like to attend?,1,0,28,0,0
77,11841037,Kertys,6898927155892617217,2022-02-14 09:53:29.985000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:ugcPost:6898927155892617217,,linkedin,"#MFiles solution GED est une solution ergonomique qui s'intègre à d'autres systèmes ERP. Il peut être utilisé pour automatiser le processus de gestion des commandes, de gestion des stocks et des finances, des factures, des RH, des dossiers administratives, des asssurances,........

Une solution EDM peut aider à automatiser les processus métier. Cela aidera à réduire les erreurs humaines et à les rendre plus efficaces. Cela réduit également le temps consacré à ces tâches, ce qui conduira à une meilleure expérience client.

Demandez votre démo M-Files : www.kertys.com/demo",2,0,167,1,2
78,11841037,Kertys,6911970363748810752,2022-03-22 09:42:33.067000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6911970363748810752,,linkedin,"M-Files Online March '22 Update is now rolling out to customers. Highlights this month:
👥 M-Files Manage user provisioning from Azure AD: it is now possible to manage user groups in Azure AD and push the users to M-Files. This lets you manage M-Files licenses at the user group level in M-Files Manage.
🔑 Plugin based PKCE authentication support for Google SSO in the new M-Files Web
📂 Show in Folder button for exported content: when the content of a view or search results listing is exported, you can now click a Show in Folder button to open the target folder

Plus other improvements and fixes, full release notes: https://lnkd.in/gDJqimJ3

#MFilesFORAFRICA #InformationManagement #ReleaseNotes",6,1,153,1,0
79,11841037,Kertys,6919314921151180800,2022-04-11 16:07:12.046000+00:00,https://www.linkedin.com/embed/feed/update/urn:li:share:6919314921151180800,,linkedin,"Les données et l'information sont plus ☢ menacés que jamais! tant sous forme #physique que #digitale :
➡ Changements climatiques 
➡ Cyberattaques 
➡ Catastrophes naturelles
➡ Détériorations des assets et obsolescence technologique
➡ Guerre...etc

Avec tous ces risques pour les données et les informations la sécurité et la disponibilité des données , il faut agir ! ⚠

#Piql est une solution de #stockage de #données unique et révolutionnaire garantissant que les données sont protégées contre la #cybercriminalité, la #cyberguerre et les armes #électromagnétiques, garantissant que les informations restent #accessibles aujourd'hui et à l'avenir, sous sa forme #authentique, indépendamment des technologies ou des solutions spécifiques.

En savoir plus sur la solution #Piql demandez votre demo ici : www.kertys.com/demo",6,0,121,1,6
